OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
856,DP2025309776,DP2025309776230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/16/2025 3:10:00 AM",,"6/16/2025 3:37:00 PM","4721 N IRONTON ST",0,0,-104.863840,39.783454,5,511,montbello,1,0,1,999999.999999,999999.999999
857,DP2025310759,DP2025310759239901,2399,1,theft-bicycle,larceny,"6/16/2025 1:00:00 PM","6/16/2025 4:42:00 PM","6/16/2025 11:42:00 PM","8200 E SMITH RD",0,0,-104.891727,39.770189,5,512,central-park,1,0,1,999999.999999,999999.999999
858,DP2025308882,DP2025308882360500,3605,0,indecent-exposure,other-crimes-against-persons,"6/16/2025 2:53:00 AM",,"6/16/2025 2:53:00 AM","3500 BLK W DAKOTA AVE",0,0,-105.034101,39.709223,4,412,westwood,1,0,1,999999.999999,999999.999999
859,DP2025310940,DP2025310940240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/17/2025 12:53:00 AM",,"6/17/2025 1:40:00 AM","4230 E COLFAX AVE",0,0,-104.937581,39.739900,2,222,hale,1,0,1,999999.999999,999999.999999
860,DP2025345904,DP2025345904220200,2202,0,burglary-residence-by-force,burglary,"7/1/2025 7:00:00 PM","7/3/2025 10:53:00 AM","7/3/2025 6:56:00 PM","700 BLK N KALAMATH ST",0,0,-105.000592,39.728015,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
861,DP2025310595,DP2025310595240400,2404,0,theft-of-motor-vehicle,auto-theft,"5/6/2025 10:00:00 PM","5/28/2025 5:00:00 PM","6/16/2025 10:12:00 PM","7200 E SMITH RD",0,0,-104.904204,39.771765,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
862,DP2025309663,DP2025309663299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/16/2025 1:10:00 AM","6/16/2025 6:25:00 AM","6/16/2025 5:16:00 PM","1200 N GALAPAGO ST",0,0,-104.996256,39.735620,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
863,DP2025309825,DP2025309825230300,2303,0,theft-shoplift,larceny,"6/16/2025 3:27:00 PM","6/16/2025 8:30:00 AM","6/16/2025 6:08:00 PM","6200 E COLFAX AVE",0,0,-104.915703,39.739610,2,222,montclair,1,0,1,999999.999999,999999.999999
864,DP20256009971,DP20256009971230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/30/2025 3:10:00 PM","6/30/2025 8:10:00 AM","7/9/2025 6:24:00 PM","5100 BLK N DECATUR ST",0,0,-105.021303,39.789811,1,111,chaffee-park,1,0,1,999999.999999,999999.999999
865,DP20256008860,DP20256008860230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/19/2025 11:30:00 AM","6/19/2025 4:40:00 AM","6/19/2025 7:40:00 PM","55 N COOK ST",0,0,-104.947558,39.716978,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
866,DP2025317193,DP2025317193521301,5213,1,weapon-flourishing,all-other-crimes,"6/20/2025 12:20:00 AM",,"6/20/2025 1:02:00 AM","W ARKANSAS AVE / S TENNYSON ST",0,0,-105.044259,39.691276,4,421,mar-lee,1,0,1,999999.999999,999999.999999
867,DP2025317382,DP2025317382131300,1313,0,assault-simple,other-crimes-against-persons,"6/20/2025 2:00:00 AM",,"6/20/2025 2:44:00 AM","1400 BLOCK N TRENTON ST",0,0,-104.896332,39.739430,2,223,east-colfax,1,0,1,999999.999999,999999.999999
868,DP2025306381,DP2025306381131600,1316,0,threats-to-injure,public-disorder,"6/14/2025 7:00:00 PM",,"6/14/2025 7:00:00 PM","1719 E 19TH AVE",0,0,-104.967691,39.747172,6,622,city-park-west,1,0,1,999999.999999,999999.999999
869,DP2025316770,DP2025316770219900,2199,0,extortion,all-other-crimes,"6/19/2025 9:30:00 AM",,"6/19/2025 8:51:00 PM","2100 BLK S XAVIER ST",0,0,-105.049312,39.676836,4,421,harvey-park,1,0,1,999999.999999,999999.999999
870,DP2025317279,DP2025317279220400,2204,0,burglary-residence-no-force,burglary,"6/20/2025 2:41:00 AM",,"6/20/2025 2:41:00 AM","4200 BLK N TENNYSON ST",0,0,-105.043747,39.774936,1,111,berkeley,1,0,1,999999.999999,999999.999999
871,DP2025315316,DP2025315316239900,2399,0,theft-other,larceny,"6/19/2025 3:20:00 AM",,"6/19/2025 9:29:00 AM","1000 BLK N GROVE ST",0,0,-105.026686,39.734621,1,122,villa-park,1,0,1,999999.999999,999999.999999
872,DP20258025198,DP20258025198239900,2399,0,theft-other,larceny,"5/20/2025 9:55:00 PM",,"6/20/2025 12:25:00 AM","8400 PENA BLVD",0,0,-104.673824,39.848938,7,759,dia,1,0,1,999999.999999,999999.999999
873,DP2025316457,DP2025316457501601,5016,1,violation-of-court-order,all-other-crimes,"6/19/2025 5:48:00 PM",,"6/19/2025 7:10:00 PM","1217 E 9TH AVE",0,0,-104.972446,39.730604,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
874,DP2025316877,DP2025316877299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/19/2025 9:40:00 PM",,"6/20/2025 1:13:00 AM","W 30TH AVE / N TEJON ST",0,0,-105.011009,39.759643,1,113,highland,1,0,1,999999.999999,999999.999999
875,DP2025314598,DP2025314598239900,2399,0,theft-other,larceny,"6/18/2025 2:00:00 AM","6/18/2025 1:00:00 PM","6/18/2025 9:00:00 PM","7575 E 29TH PL",0,0,-104.900213,39.759600,5,512,central-park,1,0,1,999999.999999,999999.999999
876,DP2025316656,DP2025316656501601,5016,1,violation-of-court-order,all-other-crimes,"6/19/2025 7:40:00 PM",,"6/19/2025 11:07:00 PM","2300 BLK COURT PL",0,0,-104.979571,39.749740,6,621,five-points,1,0,1,999999.999999,999999.999999
877,DP2025623084,DP2025623084240400,2404,0,theft-of-motor-vehicle,auto-theft,"11/19/2025 3:50:00 AM",,"11/19/2025 4:53:00 AM","3834 N TENNYSON ST",0,0,-105.043889,39.770056,1,111,berkeley,1,0,1,999999.999999,999999.999999
878,DP2025316400,DP2025316400220300,2203,0,burglary-business-by-force,burglary,"6/16/2025 6:30:00 PM","6/19/2025 7:30:00 AM","6/19/2025 5:19:00 PM","5454 E COLFAX AVE",0,0,-104.923770,39.739795,2,222,hale,1,0,1,999999.999999,999999.999999
879,DP20258025025,DP20258025025570700,5707,0,criminal-trespassing,all-other-crimes,"6/19/2025 3:55:00 AM",,"6/19/2025 4:29:00 AM","8400 PENA BLVD",0,0,-104.673824,39.848938,7,759,dia,1,0,1,999999.999999,999999.999999
880,DP2025317250,DP2025317250530900,5309,0,harassment,public-disorder,"6/17/2025 10:30:00 PM","6/19/2025 6:00:00 PM","6/20/2025 2:16:00 AM","9200 BLK E MISSISSIPPI AVE",0,0,-104.877847,39.699493,3,321,windsor,1,0,1,999999.999999,999999.999999
881,DP2025312277,DP2025312277352000,3520,0,drug-opium-or-deriv-sell,drug-alcohol,"6/17/2025 6:50:00 PM",,"6/17/2025 6:50:00 PM","21ST ST / LARIMER ST",0,0,-104.991384,39.753888,6,612,five-points,1,0,1,999999.999999,999999.999999
882,DP2025316207,DP2025316207359900,3599,0,drug-pcs-other-drug,drug-alcohol,"6/19/2025 6:00:00 PM",,"6/19/2025 6:49:00 PM","2200 BLK E 47TH AVE",0,0,-104.961130,39.781832,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
883,DP2025312051,DP2025312051220300,2203,0,burglary-business-by-force,burglary,"6/15/2025 7:30:00 PM",,"6/18/2025 12:09:00 AM","2900 BLK N SYRACUSE ST",0,0,-104.898729,39.759315,5,512,central-park,1,0,1,999999.999999,999999.999999
884,DP2025316622,DP2025316622229900,2299,0,burglary-other,burglary,"6/13/2025 10:30:00 PM","6/19/2025 12:00:00 PM","6/19/2025 7:25:00 PM","1900 BLK N PENNSYLVANIA ST",0,0,-104.980942,39.746652,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
885,DP2025313847,DP2025313847230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/18/2025 7:30:00 AM","6/18/2025 7:40:00 AM","6/18/2025 8:19:00 PM","4200 BLK N KITTREDGE ST",0,0,-104.802180,39.773771,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
886,DP2025317196,DP2025317196250800,2508,0,forgery-posses-forge-device,white-collar-crime,"6/20/2025 12:19:00 AM",,"6/20/2025 1:45:00 AM","1700 BLOCK N GRANT ST",0,0,-104.983500,39.744069,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
887,DP20256008869,DP20256008869620500,6205,0,illegal-dumping,all-other-crimes,"6/19/2025 3:25:00 PM","6/19/2025 8:25:00 AM","6/19/2025 3:55:00 PM","3100 BLK N CLAYTON ST",0,0,-104.955265,39.760941,2,213,skyland,1,0,1,999999.999999,999999.999999
888,DP2025316656,DP2025316656131300,1313,0,assault-simple,other-crimes-against-persons,"6/19/2025 7:40:00 PM",,"6/19/2025 11:07:00 PM","2300 BLK COURT PL",0,0,-104.979571,39.749740,6,621,five-points,1,0,1,999999.999999,999999.999999
889,DP2025394371,DP2025394371239900,2399,0,theft-other,larceny,"7/26/2025 7:46:00 PM",,"7/26/2025 7:46:00 PM","200 BLK S HAZEL CT",0,0,-105.027788,39.712473,4,411,barnum,1,0,1,999999.999999,999999.999999
890,DP20256017037,DP20256017037230300,2303,0,theft-shoplift,larceny,"10/29/2025 11:30:00 PM","10/29/2025 4:45:00 PM","11/8/2025 6:52:00 PM","3825 N TENNYSON ST",0,0,-105.044348,39.770110,1,111,berkeley,1,0,1,999999.999999,999999.999999
891,DP2025330573,DP2025330573131300,1313,0,assault-simple,other-crimes-against-persons,"6/26/2025 11:30:00 AM",,"6/26/2025 12:28:00 PM","E COLFAX AVE / N QUEBEC ST",0,0,-104.903455,39.740144,2,223,montclair,1,0,1,999999.999999,999999.999999
892,DP2025392548,DP2025392548240400,2404,0,theft-of-motor-vehicle,auto-theft,"7/25/2025 8:45:00 PM","7/25/2025 2:30:00 PM","7/25/2025 9:49:00 PM","2480 W 26TH AVE",0,0,-105.017484,39.753729,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
893,DP202628457,DP202628457299900,2999,0,criminal-mischief-other,public-disorder,"1/15/2026 12:00:00 AM","1/15/2026 8:00:00 AM","1/16/2026 12:13:00 AM","4005 N GRAPE ST",0,0,-104.925442,39.772658,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
894,DP202628782,DP202628782239900,2399,0,theft-other,larceny,"1/15/2026 5:30:00 PM","1/15/2026 5:00:00 PM","1/16/2026 5:19:00 AM","2700 BLK W PARKSIDE PL",0,0,-105.021101,39.792234,1,111,chaffee-park,1,0,1,999999.999999,999999.999999
895,DP2025331817,DP2025331817570700,5707,0,criminal-trespassing,all-other-crimes,"6/26/2025 11:55:00 PM",,"6/27/2025 1:27:00 AM","17TH ST / STOUT CHAMPA ALY",0,0,-104.992297,39.747114,6,611,cbd,1,0,1,999999.999999,999999.999999
896,DP20256008927,DP20256008927230300,2303,0,theft-shoplift,larceny,"6/20/2025 7:15:00 PM","6/20/2025 12:25:00 PM","6/20/2025 8:04:00 PM","2702 E 3RD AVE",0,0,-104.955640,39.720774,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
897,DP20256009123,DP20256009123131600,1316,0,threats-to-injure,public-disorder,"6/14/2025 6:50:00 AM","6/24/2025 12:10:00 PM","6/24/2025 7:27:00 PM","900 BLK S VALLEJO ST",0,0,-105.013152,39.698929,4,412,athmar-park,1,0,1,999999.999999,999999.999999
898,DP2025321825,DP2025321825299900,2999,0,criminal-mischief-other,public-disorder,"6/22/2025 2:40:00 AM",,"6/22/2025 5:09:00 AM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
900,DP20256008895,DP20256008895230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/20/2025 2:05:00 PM","6/20/2025 7:05:00 AM","6/20/2025 2:11:00 PM","1700 BLK S DALE CT",0,0,-105.021186,39.685502,4,422,ruby-hill,1,0,1,999999.999999,999999.999999
901,DP2025320135,DP2025320135121200,1212,0,robbery-car-jacking,robbery,"6/21/2025 8:05:00 AM",,"6/21/2025 8:15:00 AM","1800 BLOCK MARKET ST",0,0,-104.995568,39.751789,6,612,union-station,1,0,1,999999.999999,999999.999999
902,DP20256009013,DP20256009013230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/20/2025 7:00:00 AM","6/22/2025 8:00:00 AM","6/22/2025 7:38:00 PM","4400 S QUEBEC ST",0,0,-104.903134,39.637061,3,324,hampden-south,1,0,1,999999.999999,999999.999999
903,DP2025309357,DP2025309357521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"6/16/2025 7:22:00 AM",,"6/16/2025 7:22:00 AM","4200 BLOCK W ARKANSAS AVE",0,0,-105.042646,39.691168,4,421,mar-lee,1,0,1,999999.999999,999999.999999
904,DP2025321519,DP2025321519131600,1316,0,threats-to-injure,public-disorder,"6/22/2025 1:35:00 AM",,"6/22/2025 2:09:00 AM","3377 BLAKE ST",0,0,-104.977758,39.767324,2,211,five-points,1,0,1,999999.999999,999999.999999
905,DP2025318763,DP2025318763220400,2204,0,burglary-residence-no-force,burglary,"6/19/2025 11:42:00 AM",,"6/20/2025 10:56:00 PM","1100 BLK N GRANT ST",0,0,-104.983404,39.733977,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
906,DP20256008880,DP20256008880239900,2399,0,theft-other,larceny,"6/17/2025 3:37:00 PM","6/17/2025 8:37:00 PM","6/20/2025 2:32:00 AM","1500 BLK N GROVE ST",0,0,-105.026621,39.742620,1,121,west-colfax,1,0,1,999999.999999,999999.999999
907,DP2025321023,DP2025321023529900,5299,0,weapon-other-viol,all-other-crimes,"6/21/2025 9:05:00 PM",,"6/21/2025 10:23:00 PM","1537 N PEARL ST",0,0,-104.980196,39.740752,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
909,DP20256009006,DP20256009006299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/18/2025 3:15:00 AM","6/17/2025 10:30:00 PM","6/22/2025 7:02:00 PM","2099 WELTON ST",0,0,-104.985874,39.749093,6,621,five-points,1,0,1,999999.999999,999999.999999
910,DP20256008991,DP20256008991239901,2399,1,theft-bicycle,larceny,"6/21/2025 8:00:00 AM","6/21/2025 6:25:00 AM","6/21/2025 5:37:00 PM","8101 E NORTHFIELD BLVD",0,0,-104.894088,39.785917,5,511,central-park,1,0,1,999999.999999,999999.999999
911,DP2025318921,DP2025318921131303,1313,3,assault-police-simple,other-crimes-against-persons,"6/20/2025 9:14:00 PM",,"6/20/2025 10:23:00 PM","2375 E 1ST AVE",0,0,-104.958001,39.718459,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
912,DP2025320104,DP2025320104131300,1313,0,assault-simple,other-crimes-against-persons,"6/21/2025 2:27:00 AM",,"6/21/2025 5:26:00 PM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
913,DP2025320435,DP2025320435501600,5016,0,violation-of-restraining-order,all-other-crimes,"6/21/2025 1:00:00 PM",,"6/21/2025 2:12:00 PM","3700 BLK WALNUT ST",0,0,-104.972558,39.769988,2,211,five-points,1,0,1,999999.999999,999999.999999
914,DP2025315330,DP2025315330109900,1099,0,false-imprisonment,all-other-crimes,"6/19/2025 3:00:00 AM","6/18/2025 8:31:00 PM","6/19/2025 5:20:00 AM","S ASH ST / E IOWA AVE",0,0,-104.938324,39.687499,3,322,virginia-village,1,0,1,999999.999999,999999.999999
915,DP2025317465,DP2025317465239900,2399,0,theft-other,larceny,"6/20/2025 12:46:00 AM",,"6/20/2025 9:38:00 AM","400 BLK W 42ND AVE",0,0,-104.992723,39.774359,1,112,globeville,1,0,1,999999.999999,999999.999999
916,DP20256008913,DP20256008913299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/20/2025 9:00:00 AM","6/20/2025 8:00:00 AM","6/20/2025 4:21:00 PM","845 N CLERMONT ST",0,0,-104.935301,39.729798,2,222,hale,1,0,1,999999.999999,999999.999999
917,DP2025320236,DP2025320236531100,5311,0,public-fighting,all-other-crimes,"6/21/2025 9:00:00 AM",,"6/21/2025 9:00:00 AM","1400 BLOCK 14TH ST",0,0,-105.001877,39.748220,6,612,auraria,1,0,1,999999.999999,999999.999999
918,DP20256008988,DP20256008988220500,2205,0,burglary-business-no-force,burglary,"6/10/2025 3:10:00 AM","6/9/2025 8:10:00 PM","6/22/2025 4:22:00 AM","5005 E EASTMAN AVE",0,0,-104.929449,39.658970,3,314,university-hills,1,0,1,999999.999999,999999.999999
919,DP2025320311,DP2025320311580200,5802,0,contraband-into-prison,all-other-crimes,"6/21/2025 3:45:00 AM",,"6/21/2025 3:46:00 PM","490 W COLFAX AVE",0,0,-104.993574,39.739773,6,611,civic-center,1,0,1,999999.999999,999999.999999
920,DP20256009088,DP20256009088239901,2399,1,theft-bicycle,larceny,"6/21/2025 9:35:00 PM","6/21/2025 2:40:00 PM","6/23/2025 6:46:00 PM","6700 BLK E CHENANGO AVE",0,0,-104.907946,39.625178,3,324,southmoor-park,1,0,1,999999.999999,999999.999999
921,DP20256009092,DP20256009092299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/23/2025 2:30:00 PM","6/23/2025 8:00:00 AM","6/23/2025 5:43:00 PM","4300 E 9TH AVE",0,0,-104.936588,39.730235,2,222,hale,1,0,1,999999.999999,999999.999999
922,DP2025324916,DP2025324916230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/23/2025 7:00:00 AM",,"6/23/2025 8:09:00 PM","801 W 5TH AVE",0,0,-104.997848,39.724316,3,311,baker,1,0,1,999999.999999,999999.999999
923,DP20256009097,DP20256009097299900,2999,0,criminal-mischief-other,public-disorder,"6/22/2025 3:00:00 PM","6/22/2025 8:10:00 AM","6/23/2025 5:50:00 PM","1640 N LOGAN ST",0,0,-104.982103,39.742581,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
924,DP20256009067,DP20256009067229900,2299,0,burglary-other,burglary,"6/24/2025 1:20:00 AM","6/23/2025 6:40:00 PM","6/24/2025 2:47:00 AM","1100 BLK N GRANT ST",0,0,-104.983404,39.733977,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
925,DP2025325759,DP2025325759239900,2399,0,theft-other,larceny,"6/24/2025 3:42:00 AM",,"6/24/2025 4:57:00 AM","1155 E 9TH AVE",0,0,-104.973485,39.730905,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
926,DP2025324633,DP2025324633501600,5016,0,violation-of-restraining-order,all-other-crimes,"6/23/2025 11:53:00 AM",,"6/23/2025 11:33:00 PM","18000 BLK E 61ST AVE",0,0,-104.775920,39.807865,5,522,dia,1,0,1,999999.999999,999999.999999
927,DP20256009080,DP20256009080230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"6/21/2025 7:00:00 AM","6/23/2025 12:00:00 PM","6/24/2025 4:09:00 AM","2700 N DECATUR ST",0,0,-105.021916,39.756283,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
928,DP20256009045,DP20256009045229900,2299,0,burglary-other,burglary,"6/23/2025 3:00:00 AM","6/23/2025 8:00:00 AM","6/23/2025 5:18:00 PM","2000 BLK N MEADE ST",0,0,-105.036109,39.748585,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
929,DP2025323566,DP2025323566709904,7099,4,disarming-a-peace-officer,all-other-crimes,"6/23/2025 5:32:00 AM",,"6/23/2025 7:20:00 AM","1901 29TH ST",0,0,-104.987600,39.765602,6,612,five-points,1,0,1,999999.999999,999999.999999
930,DP20256017519,DP20256017519131600,1316,0,threats-to-injure,public-disorder,"11/17/2025 7:15:00 PM","11/17/2025 12:15:00 PM","11/17/2025 7:34:00 PM","1100 BLK S PECOS ST",0,0,-105.005407,39.696044,4,422,ruby-hill,1,0,1,999999.999999,999999.999999
931,DP2025325044,DP2025325044220500,2205,0,burglary-business-no-force,burglary,"6/21/2025 5:00:00 PM","6/23/2025 8:00:00 AM","6/23/2025 9:20:00 PM","8100 E NORTHFIELD BLVD",0,0,-104.894488,39.785346,5,511,central-park,1,0,1,999999.999999,999999.999999
932,DP20256017522,DP20256017522230300,2303,0,theft-shoplift,larceny,"11/18/2025 2:43:00 AM","11/17/2025 7:44:00 PM","11/18/2025 2:28:00 PM","15 S STEELE ST",0,0,-104.951293,39.716215,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
933,DP20256009089,DP20256009089239901,2399,1,theft-bicycle,larceny,"6/23/2025 3:00:00 PM","6/23/2025 5:00:00 PM","6/24/2025 4:41:00 AM","1900 16TH ST",0,0,-105.002923,39.753237,6,612,union-station,1,0,1,999999.999999,999999.999999
934,DP2025324509,DP2025324509240400,2404,0,theft-of-motor-vehicle,auto-theft,"6/23/2025 6:00:00 AM","6/23/2025 8:00:00 AM","6/23/2025 4:14:00 PM","1295 W 10TH AVE",0,0,-105.003534,39.732255,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
935,DP2025322561,DP2025322561299900,2999,0,criminal-mischief-other,public-disorder,"6/22/2025 12:09:00 PM",,"6/22/2025 2:28:00 PM","3900 BLK N COLORADO BLVD",0,0,-104.941421,39.772518,2,212,clayton,1,0,1,999999.999999,999999.999999
936,DP2025325244,DP2025325244501600,5016,0,violation-of-restraining-order,all-other-crimes,"6/23/2025 10:00:00 PM",,"6/24/2025 12:04:00 AM","5100 BLK N LOGAN ST",0,0,-104.983031,39.790764,1,112,globeville,1,0,1,999999.999999,999999.999999
937,DP20256009090,DP20256009090239901,2399,1,theft-bicycle,larceny,"3/29/2025 3:30:00 AM","3/28/2025 11:00:00 PM","6/23/2025 7:46:00 PM","2000 BLK N CLARKSON ST",0,0,-104.976741,39.749165,6,621,five-points,1,0,1,999999.999999,999999.999999
938,DP2025325126,DP2025325126354200,3542,0,drug-synth-narcotic-possess,drug-alcohol,"6/23/2025 9:15:00 PM",,"6/23/2025 11:21:00 PM","1700 BLOCK N BROADWAY ST",0,0,-104.986821,39.743593,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
939,DP20258025775,DP20258025775239900,2399,0,theft-other,larceny,"6/23/2025 7:02:00 PM",,"6/23/2025 7:35:00 PM","8700 PENA BLVD",0,0,-104.673699,39.853763,7,759,dia,1,0,1,999999.999999,999999.999999
940,DP2025322561,DP2025322561131600,1316,0,threats-to-injure,public-disorder,"6/22/2025 12:09:00 PM",,"6/22/2025 2:28:00 PM","3900 BLK N COLORADO BLVD",0,0,-104.941421,39.772518,2,212,clayton,1,0,1,999999.999999,999999.999999
941,DP2025325181,DP2025325181131500,1315,0,aggravated-assault,aggravated-assault,"6/23/2025 7:00:00 AM",,"6/24/2025 12:19:00 AM","2800 BLK S SHERIDAN BLVD",0,0,-105.053700,39.663944,4,423,bear-valley,1,0,1,999999.999999,999999.999999
942,DP2025324585,DP2025324585230300,2303,0,theft-shoplift,larceny,"6/23/2025 3:57:00 PM",,"6/23/2025 5:01:00 PM","1600 CALIFORNIA ST",0,0,-104.991639,39.745233,6,611,cbd,1,0,1,999999.999999,999999.999999
943,DP20256009083,DP20256009083230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/23/2025 5:00:00 AM","6/23/2025 8:50:00 AM","6/23/2025 4:55:00 PM","314 E 20TH AVE",0,0,-104.983227,39.747302,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
944,DP2025324344,DP2025324344299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"6/23/2025 12:55:00 PM",,"6/23/2025 12:55:00 PM","655 N BROADWAY ST",0,0,-104.987689,39.726551,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
945,DP2025325579,DP2025325579131300,1313,0,assault-simple,other-crimes-against-persons,"6/24/2025 2:03:00 AM",,"6/24/2025 2:41:00 AM","1100 BLK N DECATUR ST",0,0,-105.022590,39.735170,1,122,sun-valley,1,0,1,999999.999999,999999.999999
946,DP2025324159,DP2025324159521300,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"6/23/2025 8:36:00 AM",,"6/23/2025 9:45:00 AM","100 BLK N NEWTON ST",0,0,-105.036947,39.719156,4,411,barnum,1,0,1,999999.999999,999999.999999
947,DP2025325391,DP2025325391230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"6/23/2025 12:00:00 PM","6/23/2025 9:30:00 AM","6/24/2025 12:11:00 AM","E 13TH AVE / N SHERMAN ST",0,0,-104.984858,39.736842,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
948,DP2025324050,DP2025324050359900,3599,0,drug-pcs-other-drug,drug-alcohol,"6/23/2025 6:51:00 AM",,"6/23/2025 8:47:00 AM","500 N FEDERAL BLVD",0,0,-105.024840,39.723629,4,411,valverde,1,0,1,999999.999999,999999.999999
